"Year","Country","Disease","Parasite","Host","Cases","Deaths","Destroyed","Slaughtered","HostOrder","SR","EvoIso","Taxonomic_Range","ParaType","ParaFamily","Vector","EnviroRestingStage","AvianReservoir","Reproduction","WOK_citations","WOK_citations_noHuman","latitude","gdp","gdp_pcap"
2005,"Cuba","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Capra_hircus",374,0,0,0,"ungulate",11,135.4,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,23.1333,58599262296.4,5188.59634111312
2005,"Cuba","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Equus_caballus",838,0,0,0,"ungulate",11,177.18,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,23.1333,58599262296.4,5188.59634111312
2005,"Cuba","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Ovis_aries",1321,0,0,0,"ungulate",11,135.4,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,23.1333,58599262296.4,5188.59634111312
2005,"Cuba","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Sus_scrofa",3465,0,0,0,"ungulate",11,161.42,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,23.1333,58599262296.4,5188.59634111312
2005,"Cuba","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",3413,120,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,23.1333,58599262296.4,5188.59634111312
2005,"Denmark","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",1,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,55.6763,315339415870.462,57370.5949584605
2005,"Ecuador","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",1182,7,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,-0.229498,58918751142.8571,4053.51630274886
2005,"Ecuador","Rabies","Lyssavirus_rabies virus","Bos_taurus",1,1,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-0.229498,58918751142.8571,4053.51630274886
2005,"Ecuador","Rabies","Lyssavirus_rabies virus","Canis_lupus",12,12,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-0.229498,58918751142.8571,4053.51630274886
2005,"Ecuador","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Bos_taurus",1666,16,0,0,"ungulate",11,136.38,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,-0.229498,58918751142.8571,4053.51630274886
2005,"Ecuador","Enzootic bovine leukosis","Deltaretrovirus_bovine leukemia virus","Bos_taurus",31,0,0,0,"ungulate",1,0,3,"virus","Retroviridae",1,0,0,1,2379,2029,-0.229498,58918751142.8571,4053.51630274886
2005,"Ecuador","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",59,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,-0.229498,58918751142.8571,4053.51630274886
2005,"Egypt, Arab Rep.","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",97,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,30.0982,162048494311.069,2026.11831906326
2005,"Egypt, Arab Rep.","Bovine anaplasmosis","Anaplasma_marginale","Bubalus_bubalis",173,0,0,0,"ungulate",19,70.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,30.0982,162048494311.069,2026.11831906326
2005,"Egypt, Arab Rep.","Bovine anaplasmosis","Anaplasma_marginale","Equus_caballus",2,0,0,0,"ungulate",19,170.611111111111,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,30.0982,162048494311.069,2026.11831906326
2005,"Egypt, Arab Rep.","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Camelus_dromedarius",393,0,0,0,"ungulate",18,141.447058823529,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,30.0982,162048494311.069,2026.11831906326
2005,"Eritrea","Anthrax","Bacillus_anthracis","Bos_taurus",5,5,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,15.3315,1655603710.32655,364.18736805373
2005,"Eritrea","Anthrax","Bacillus_anthracis","Canis_lupus",8,8,0,0,"carnivore",39,164.826315789474,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,15.3315,1655603710.32655,364.18736805373
2005,"Eritrea","Rabies","Lyssavirus_rabies virus","Canis_lupus",2,2,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,15.3315,1655603710.32655,364.18736805373
2005,"Estonia","Equine viral arteritis","Arterivirus_equine arteritis virus","Equus_caballus",2,0,0,0,"ungulate",2,24.4,2,"virus","Arteriviridae",0,0,0,1,319,306,59.4392,19959171598.4838,14919.1754898662
2005,"Ethiopia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",2436,15,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Anthrax","Bacillus_anthracis","Camelus_dromedarius",82,82,0,0,"ungulate",39,146.689473684211,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Anthrax","Bacillus_anthracis","Equus_caballus",664,339,0,0,"ungulate",39,159.394736842105,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Rabies","Lyssavirus_rabies virus","Bos_taurus",8,8,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Rabies","Lyssavirus_rabies virus","Equus_caballus",66,66,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Rabies","Lyssavirus_rabies virus","Ovis_aries",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","Malignant catarrhal fever","Macavirus_alcelaphine herpesvirus 1","Bos_taurus",4,2,0,0,"ungulate",17,50.5875,4,"virus","Herpesviridae",0,0,0,0,906,846,9.02274,24111496176.6155,286.155926063268
2005,"Ethiopia","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",1286,684,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,9.02274,24111496176.6155,286.155926063268
2005,"France","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",216,68,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,48.8566,2616941852231.77,40654.6082994519
2005,"France","Anthrax","Bacillus_anthracis","Bos_taurus",2,2,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,48.8566,2616941852231.77,40654.6082994519
2005,"France","Contagious equine metritis","Taylorella_equigenitalis","Equus_caballus",12,0,0,0,"ungulate",2,24.4,2,"bacteria","Alcaligenaceae",0,0,0,1,522,513,48.8566,2616941852231.77,40654.6082994519
2005,"Georgia","Anthrax","Bacillus_anthracis","Bos_taurus",3,3,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.71,10566318191.1096,2637.99207120337
2005,"Georgia","Rabies","Lyssavirus_rabies virus","Canis_lupus",93,93,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2005,"Ghana","Anthrax","Bacillus_anthracis","Bos_taurus",106,62,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,5.57045,26020787951.1416,1110.04945165667
2005,"Ghana","Anthrax","Bacillus_anthracis","Capra_hircus",2,2,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,5.57045,26020787951.1416,1110.04945165667
2005,"Ghana","Rabies","Lyssavirus_rabies virus","Felis_silvestris",1,1,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,5.57045,26020787951.1416,1110.04945165667
2005,"Ghana","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",68,8,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,5.57045,26020787951.1416,1110.04945165667
2005,"Greece","Anthrax","Bacillus_anthracis","Bos_taurus",76,38,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Anthrax","Bacillus_anthracis","Ovis_aries",16,8,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Q fever","Coxiella_burnetii","Capra_hircus",2,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Q fever","Coxiella_burnetii","Ovis_aries",6,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Bovine babesiosis","Babesia_divergens","Bos_taurus",33,7,0,0,"ungulate",9,88,5,"protozoa","Babesiidae",1,0,0,0,1208,907,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Porcine cysticercosis","Taenia_solium","Bos_taurus",6,0,0,0,"ungulate",4,118.466666666667,5,"helminth","Taeniidae",0,0,0,0,5445,1988,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Contagious agalactia","Mycoplasma_agalactiae","Ovis_aries",808,35,0,0,"ungulate",4,35.9333333333333,4,"bacteria","Mycoplasmataceae",0,0,0,1,706,666,37.9792,301602721709.245,27246.0736278149
2005,"Greece","Ovine pulmonary adenomatosis","Betaretrovirus_jaagsiekte sheep retrovirus","Ovis_aries",40,0,0,0,"ungulate",1,0,1,"virus","Retroviridae",0,0,0,0,52,43,37.9792,301602721709.245,27246.0736278149
2005,"Guatemala","Anthrax","Bacillus_anthracis","Bos_taurus",23,23,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Echinococcosis","Echinococcus_granulosus","Ovis_aries",12,12,0,0,"ungulate",22,123.904761904762,5,"helminth","Taeniidae",0,0,0,0,27139,11567,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Rabies","Lyssavirus_rabies virus","Bos_taurus",6,6,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Rabies","Lyssavirus_rabies virus","Canis_lupus",29,29,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",5,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Bovine tuberculosis","Mycobacterium_bovis","Bos_taurus",2,2,0,0,"ungulate",41,120.25,5,"bacteria","Mycobacteriaceae",0,0,0,1,25901,15205,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Enzootic bovine leukosis","Deltaretrovirus_bovine leukemia virus","Bos_taurus",12,0,0,0,"ungulate",1,0,3,"virus","Retroviridae",1,0,0,1,2379,2029,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",124,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Porcine cysticercosis","Taenia_solium","Sus_scrofa",7,7,0,0,"ungulate",4,144.4,5,"helminth","Taeniidae",0,0,0,0,5445,1988,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Equine infectious anaemia","Lentivirus_equine infectious anemia virus","Equus_caballus",33,0,0,0,"ungulate",3,97.6,2,"virus","Retroviridae",1,0,0,0,1316,985,14.6248,36774239927.1276,2591.64034371671
2005,"Guatemala","Venezuelan equ.encephalomyelitis","Alphavirus_venezuelan equine encephalitis virus","Equus_caballus",4,1,0,0,"ungulate",4,170.6,5,"virus","Togaviridae",1,0,1,0,1436,854,14.6248,36774239927.1276,2591.64034371671
2005,"Guinea","Anthrax","Bacillus_anthracis","Bos_taurus",76,52,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.51667,4133133578.99461,392.609183771537
2005,"Guinea","Anthrax","Bacillus_anthracis","Capra_hircus",4,4,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.51667,4133133578.99461,392.609183771537
2005,"Guinea","Anthrax","Bacillus_anthracis","Ovis_aries",3,3,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.51667,4133133578.99461,392.609183771537
2005,"Guinea","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",247,6,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,9.51667,4133133578.99461,392.609183771537
2005,"Iran, Islamic Rep.","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Camelus_dromedarius",550,5,0,0,"ungulate",21,131.6,4,"virus","Picornaviridae",0,0,0,1,18031,14934,35.6878,381708841001.07,5225.11439674548
2005,"Iran, Islamic Rep.","Echinococcosis","Echinococcus_granulosus","Canis_lupus",2,0,0,0,"carnivore",22,140.266666666667,5,"helminth","Taeniidae",0,0,0,0,27139,11567,35.6878,381708841001.07,5225.11439674548
2005,"Iran, Islamic Rep.","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",1,0,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,35.6878,381708841001.07,5225.11439674548
2005,"Iran, Islamic Rep.","Haemorrhagic septicaemia","Pasteurella_multocida","Ovis_aries",1,0,0,0,"ungulate",28,119.17037037037,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,35.6878,381708841001.07,5225.11439674548
2005,"Iran, Islamic Rep.","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",263,5,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,35.6878,381708841001.07,5225.11439674548
2005,"Iran, Islamic Rep.","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Camelus_dromedarius",12,2,0,0,"ungulate",18,141.447058823529,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,35.6878,381708841001.07,5225.11439674548
2005,"Israel","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",59,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,31.7717,199553122647.807,27042.4666763251
2005,"Israel","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Capra_hircus",90,7,0,0,"ungulate",8,79.1428571428571,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,31.7717,199553122647.807,27042.4666763251
2005,"Israel","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",1162,317,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,31.7717,199553122647.807,27042.4666763251
2005,"Italy","Echinococcosis","Echinococcus_granulosus","Bos_taurus",2,0,0,0,"ungulate",22,122.371428571429,5,"helminth","Taeniidae",0,0,0,0,27139,11567,41.8955,2139367734745.48,36409.9477571953
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Bos_taurus",125,0,0,0,"ungulate",11,136.38,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Canis_lupus",384,0,0,0,"carnivore",11,173.02,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Capra_hircus",99,0,0,0,"ungulate",11,135.4,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Equus_caballus",8,0,0,0,"ungulate",11,177.18,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Felis_silvestris",5,0,0,0,"carnivore",11,173.02,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Ovis_aries",8,0,0,0,"ungulate",11,135.4,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jamaica","N. w. screwworm (C. hominivorax)","Cochliomyia_hominivorax","Sus_scrofa",196,0,0,0,"ungulate",11,161.42,6,"arthropod","Calliphoridae",0,0,0,0,1157,967,17.9927,12754896239.0748,4693.21801072558
2005,"Jordan","Anthrax","Bacillus_anthracis","Bos_taurus",3,3,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Anthrax","Bacillus_anthracis","Capra_hircus",12,12,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Anthrax","Bacillus_anthracis","Ovis_aries",9,9,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Anthrax","Bacillus_anthracis","Oryctolagus_cuniculus",1,1,0,0,"lagomorph",39,191.947368421053,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Rabies","Lyssavirus_rabies virus","Bos_taurus",3,3,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Rabies","Lyssavirus_rabies virus","Canis_lupus",7,7,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2005,"Jordan","Rabies","Lyssavirus_rabies virus","Equus_caballus",3,3,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2005,"Latvia","Rabies","Lyssavirus_rabies virus","Capra_hircus",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,56.9465,26174594455.5525,12138.1055595953
2005,"Latvia","Rabies","Lyssavirus_rabies virus","Equus_caballus",1,1,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,56.9465,26174594455.5525,12138.1055595953
2005,"Latvia","Equine infectious anaemia","Lentivirus_equine infectious anemia virus","Equus_caballus",1,0,0,0,"ungulate",3,97.6,2,"virus","Retroviridae",1,0,0,0,1316,985,56.9465,26174594455.5525,12138.1055595953
2005,"Lesotho","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",77,31,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Anthrax","Bacillus_anthracis","Bos_taurus",9,9,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Rabies","Lyssavirus_rabies virus","Equus_caballus",1,1,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",1,1,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",17,2,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",352,2,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Bovine tuberculosis","Mycobacterium_bovis","Bos_taurus",1,1,0,0,"ungulate",41,120.25,5,"bacteria","Mycobacteriaceae",0,0,0,1,25901,15205,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Dermatophilosis","Dermatophilus_congolensis","Ovis_aries",16,0,0,0,"ungulate",8,83.9142857142857,6,"bacteria","Dermatophilaceae",0,0,0,0,807,754,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Malignant catarrhal fever","Macavirus_alcelaphine herpesvirus 1","Bos_taurus",1,1,0,0,"ungulate",17,50.5875,4,"virus","Herpesviridae",0,0,0,0,906,846,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","Ovine epididymitis (B. ovis)","Brucella_ovis","Ovis_aries",1,1,0,0,"ungulate",4,44.6,1,"bacteria","Brucellaceae",0,0,0,1,979,835,-29.5208,2034511864.05276,1027.18886952185
2005,"Lesotho","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",1,0,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,-29.5208,2034511864.05276,1027.18886952185
2005,"Liechtenstein","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",1,1,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,47.1411,4667016637.01287,130466.206234677
2005,"Liechtenstein","Enzootic abortion (chlamydiosis)","Chlamydophila_abortus","Capra_hircus",1,0,0,0,"ungulate",12,62.3272727272727,5,"bacteria","Chlamydiaceae",0,0,0,0,457,349,47.1411,4667016637.01287,130466.206234677
2005,"Liechtenstein","Ovine pulmonary adenomatosis","Betaretrovirus_jaagsiekte sheep retrovirus","Ovis_aries",1,1,0,0,"ungulate",1,0,1,"virus","Retroviridae",0,0,0,0,52,43,47.1411,4667016637.01287,130466.206234677
